note_id,title,desc,like_count,collect_count,comment_count,share_count,tags,source_keyword,publish_time
68285a9d0000000021008f5d,杭州🍃建议感觉能量低的人都走一下这条路线,"初夏的杭州就是i人的天堂
走到哪里都是绿意盎然🍃
感觉能量低的时候
建议走下杭州这条治愈路线
给自己充充电🔋
	
🗺️路线：
柳浪闻莺👉白蛇飞渡👉太子湾公园👉虎跑公园👉云栖竹径
	
📍打卡攻略：
1️⃣柳浪闻莺
西湖十景之一，经典桥洞打卡机位在📍新横河桥（p2.7）周末大概率需要排队
全天开放免门票🎫
2️⃣白蛇飞渡
穿越传说的空中长廊，定位📍白蛇飞渡桥（p5.6）S弯机位在桥入口旁边的山坡上
全天开放免门票🎫
3️⃣太子湾公园
愿称之为杭州zui值得来的公园，任何天气都很出片，经典机位定位📍放怀亭（p4）
全天开放免门票🎫
4️⃣虎跑公园
因虎跑泉得名，清晨能围观接泉水的本地人，公园内很多藏在绿树里的古建筑
开放时间7:00-17:00，门票🎫15r
5️⃣云栖竹径
《卧虎藏龙》拍摄地，千米竹径的绿意瞬间洗刷疲惫，随手拍都是森系大片，孤独的树（p3）定位📍云栖竹径公交站
开放时间7:00-17:00，门票🎫10r
	
在大自然里边走边拍
离不开一个好用的相机包
我这次使用的🎒锐玛游隼摄影包
陪我穿行过晨雾竹林
一同感受绿色的能量
	
✨轻便设计的同时做到了超大容量，装下我的一机两镜毫无压力，全天背负也能肩膀不酸，背包上面可以放一些日常用品
	
✨防泼水的材质让我在雨中漫步时不用当心设备进水，超高颜值和内胆隔层可拆卸的设计日常通勤使用也很🆗
	
✨侧面快速拿取相机，另一侧可以放SD卡等小物件，侧插袋放一瓶矿泉水刚刚好，完美解放双手🤩
	
#杭州[话题]##摄影[话题]##杭州旅游攻略[话题]##西湖[话题]##摄影日常[话题]##摄影器材[话题]##杭州拍照[话题]##户外徒步[话题]##锐玛相机背包[话题]##锐玛[话题]#
@生活薯  @摄影薯 @户外薯  @本地薯",1.5万,1.2万,249,6632,"""\u676d\u5dde,\u6444\u5f71,\u676d\u5dde\u65c5\u6e38\u653b\u7565,\u897f\u6e56,\u6444\u5f71\u65e5\u5e38,\u6444\u5f71\u5668\u6750,\u676d\u5dde\u62cd\u7167,\u6237\u5916\u5f92\u6b65,\u9510\u739b\u76f8\u673a\u80cc\u5305,\u9510\u739b""",杭州旅游,1747475101000
69e73e41000000001d01cbab,杭州不愧是一个喜木的城市🍃躺进绿海里,"杭州是个喜木的城市
每次逛西湖都能收获不一样的小惊喜
清晨的虎跑公园
午后的苏堤
雨天的云栖竹径
花季的太子湾
流动的光影，树影婆娑
简直就是城市里的天然绿色能量场
-
而太子湾是我反复爱去的地方
偶遇芝华仕新品 Campaign 线下快闪
把客厅搬进自然，回归自然
栖木为家，享受美好时光
-
快闪位于杭州太子湾大风车草坪
打造了「栖木为家 享受美好时光」栖木客厅
中间有乐队的演出
四周环绕着不同主题的打卡区
躺在芝华仕栖木沙发感受太子湾的呼吸
把身体交给芝华仕
让心住进自然里
-
现场打造了山系生活、影像生活、中古混搭、在线主理人、数字游乐五大体验区，
我对影像生活体验区情有独钟
坐在芝华仕栖木沙发上
一眼就被实木搭配半青皮的高级感拿捏
契合电影感光影审美
坐感更是绝了！专业级人体工学承托
腰背部被稳稳托住
60-120㎡都能轻松放下
不占空间还显质感
小户型也能拥有大客厅既视感
一呼一吸都仿佛住进了自然
-
感受芝华仕实木沙发打造与自然的链接
把生活过成诗，养家更养人～
-
#芝华仕栖木沙发[话题]#  #芝华仕实木沙发[话题]#  #芝华仕实木沙发3203[话题]#  #栖木为家享受美好时光[话题]#  #芝华仕实木沙发养家更养人[话题]#  #天猫超级品牌日[话题]###春天见面会[话题]# #交换春天[话题]# #杭州旅游[话题]# #杭州拍照[话题]# #杭州公园[话题]# #杭州攻略[话题]# #西湖[话题]# #太子湾[话题]# #治愈[话题]# #浪漫生活的记录者[话题]#",1.1万,1388,133,241,"""\u829d\u534e\u4ed5\u6816\u6728\u6c99\u53d1,\u829d\u534e\u4ed5\u5b9e\u6728\u6c99\u53d1,\u829d\u534e\u4ed5\u5b9e\u6728\u6c99\u53d13203,\u6816\u6728\u4e3a\u5bb6\u4eab\u53d7\u7f8e\u597d\u65f6\u5149,\u829d\u534e\u4ed5\u5b9e\u6728\u6c99\u53d1\u517b\u5bb6\u66f4\u517b\u4eba,\u5929\u732b\u8d85\u7ea7\u54c1\u724c\u65e5,\u6625\u5929\u89c1\u9762\u4f1a,\u4ea4\u6362\u6625\u5929,\u676d\u5dde\u65c5\u6e38,\u676d\u5dde\u62cd\u7167,\u676d\u5dde\u516c\u56ed,\u676d\u5dde\u653b\u7565,\u897f\u6e56,\u592a\u5b50\u6e7e,\u6cbb\u6108,\u6d6a\u6f2b\u751f\u6d3b\u7684\u8bb0\u5f55\u8005""",杭州旅游,1776763786000
688dfc660000000025027965,8.2号青山湖抹茶森林～,"杭州过去自驾50分钟左右。早点出发去～
很美，很自愈，有点热，没有蚊子～
带着自行车环湖了，文旅卡29.9元，很多杭州内景点免费～一年免费的，1.2米一下不收费，1.2以上半价20元，全价40元。
2小时左右逛完。
可地铁，可自驾，周边有自行车，动车可租……#周末遛娃[话题]# #童话里的绿野仙踪[话题]# #杭州青山湖[话题]# #青山湖[话题]# #青山湖骑行[话题]#",9584,4599,397,9770,"""\u5468\u672b\u905b\u5a03,\u7ae5\u8bdd\u91cc\u7684\u7eff\u91ce\u4ed9\u8e2a,\u676d\u5dde\u9752\u5c71\u6e56,\u9752\u5c71\u6e56,\u9752\u5c71\u6e56\u9a91\u884c""",杭州旅游,1754135654000
6895b2510000000003025695,原图直出！杭州西湖最美转角看海🌊附攻略,"手机原图直出！！！晴天美得不需要滤镜！
杭州西湖真的不缺美景🌳
晴天的孤山路尽头拐角，湖水湛蓝如海水一般🌊
仿佛以为看见了大海~
	
熙熙攘攘的行人、自行车、公交车从这里经过🚲🏃🏻‍♀️
还有超浪漫的公交车🚌1314号专线在这停留，
超级有氛围感和电影感🎦
像极了小说故事里的美好结尾～✨
.
如果来杭州西湖，一定要抽空来孤山路！
夏天的西湖，藏着无尽惊喜的浪漫🧡💛
.
	
💚💚【实用𝘁𝗶𝗽𝘀】
[一R]拍摄时间：2024年7月下午4点
	
[二R]定位：导航到“西湖孤山路西冷桥”（见图5）
	
[三R]一定要晴天去❗❗❗晴天湖水和天空都是蓝色的✅✅，很美很出片！！！阴天劝退❌
	
[四R]拍摄技巧：手机镜头擦干净，放大3-5倍拍，
有空间压缩感，还能避开一些人群🥳
	
[五R]如果想拍无人美景，建议清晨早点去😊
	
#杭州[话题]# #杭州周末去哪儿[话题]# #杭州拍照[话题]# #杭州旅游[话题]# #西湖[话题]##杭州旅行[话题]# #杭州citywalk[话题]#  #旅游万粉扶持计划[话题]#  #旅行编辑部[话题]#   #西湖美景[话题]#",9513,6776,197,4538,"""\u676d\u5dde,\u676d\u5dde\u5468\u672b\u53bb\u54ea\u513f,\u676d\u5dde\u62cd\u7167,\u676d\u5dde\u65c5\u6e38,\u897f\u6e56,\u676d\u5dde\u65c5\u884c,\u676d\u5ddecitywalk,\u65c5\u6e38\u4e07\u7c89\u6276\u6301\u8ba1\u5212,\u65c5\u884c\u7f16\u8f91\u90e8,\u897f\u6e56\u7f8e\u666f""",杭州旅游,1754640977000
69d4cf7e00000000220262ec,杭州不愧是一个喜木的城市🌳,"1️⃣六和塔p1-2
2️⃣太子湾公园p3-4
3️⃣云栖竹径p5-6
4️⃣虎跑公园p7-8
5️⃣龙井村p9-10
6️⃣杭州植物园p11
7️⃣双灵村观景台p12-13
8️⃣白鹭公园p14
9️⃣中国美术学院p15
🔟柳浪闻莺p16
1️⃣1️⃣馒头山p17
1️⃣2️⃣东信和创园p18
	
杭州对喜木之人来说，就是一个巨大的绿色能量场🌳
满眼苍翠，树影成海，每一片新叶都写满了春日浪漫，这才是春天该有的样子…
	
#杭州[话题]# #杭州旅游[话题]# #旅行[话题]# #大自然[话题]# #我的日常[话题]# #浪漫生活的记录者[话题]# #生活美学[话题]# #氛围感[话题]# #绿色治愈系[话题]# #树的生命力[话题]# #树是另一种意义上的海[话题]# #治愈[话题]# #树张力[话题]# #意境[话题]##我的日常[话题]# #独处[话题]# #infp[话题]# #colorwalking[话题]# #春天就要逛公园[话题]# #周末去哪儿[话题]# #周末去哪儿[话题]# #和春天bingo一下[话题]##抬头拍树[话题]#、#树会知道春的来意[话题]#  @户外薯  @生活薯  @热点薯",9407,3384,269,2213,"""\u676d\u5dde,\u676d\u5dde\u65c5\u6e38,\u65c5\u884c,\u5927\u81ea\u7136,\u6211\u7684\u65e5\u5e38,\u6d6a\u6f2b\u751f\u6d3b\u7684\u8bb0\u5f55\u8005,\u751f\u6d3b\u7f8e\u5b66,\u6c1b\u56f4\u611f,\u7eff\u8272\u6cbb\u6108\u7cfb,\u6811\u7684\u751f\u547d\u529b,\u6811\u662f\u53e6\u4e00\u79cd\u610f\u4e49\u4e0a\u7684\u6d77,\u6cbb\u6108,\u6811\u5f20\u529b,\u610f\u5883,\u72ec\u5904,infp,colorwalking,\u6625\u5929\u5c31\u8981\u901b\u516c\u56ed,\u5468\u672b\u53bb\u54ea\u513f,\u548c\u6625\u5929bingo\u4e00\u4e0b,\u62ac\u5934\u62cd\u6811,\u6811\u4f1a\u77e5\u9053\u6625\u7684\u6765\u610f""",杭州旅游,1775554430000
69e87081000000001a02b025,杭州的春天就是一个巨大的绿色能量场,"建议能量低的人都来走一下这条路
满眼的绿野仙踪真的很治愈人心
古树、茶田、竹林、溪流、古寺…🍃
杭州不愧是一座喜木的城市
在城市森林里漫步骑行🚴🏻‍♀️
也逐渐明白，人类为何如此迷恋绿色
·
🙌推荐打卡
✅云栖竹径p1.2.14
这里是电影《卧虎藏龙》的取景地，漫步山林竹海之中吸氧很舒服，里面有众多百年古树和一颗千年古树，很适合徒步吸氧
·
✅虎跑公园P6
这里就是现实版的言叶之庭，晴天雨天来都很美，满满的树张力，行走的每一步都像是与大自然相拥
·
✅上茅家埠P3.4.15.17
这里是比浴鹄湾和茅家埠更小众的地方，即使周末来也鲜有游客，大面积的茶园，湖边的茅草屋，像是动漫里的场景
·
✅太子湾公园P13
西湖边的绿色公园，草坪、长椅、湖泊，真的很有电影感。推荐清晨人少的时候来
·
✅六和塔P12
在这里登高远眺，透过多扇千年的框景，满眼被无尽的绿色所治愈
·
✅杭州植物园P9
玉泉鱼跃、韩美林美术馆、竹类植物区…这里溪水与竹林相辅相成，一个比起西湖更小众的绿色秘境
·
✅白蛇飞渡P10
一条蜿蜒的空中长廊横亘在绿光森林中，这里是蔡依林走过的同款爱情诗路
·
🙌推荐出行
在西湖边骑行很舒服，这次我参加了【杭州西湖希尔顿嘉悦里酒店】✖美团的骑行挑战，在满眼绿的市井骑车很快乐
👉4.21-5.14期间，使用任意美团单车骑行并记录骑行轨迹，发布骑行原创笔记至大众，将有有机会获得Canopy住宿资格1份
👉内容需原创、大于50字、️带#嘉悦里春日骑遇[话题]#话题、骑行轨迹需包含canopy中任意一个字母、推荐春天好玩的地方、笔记关联当地Canopy酒店POI。笔记观看+赞+评数据，前50位将获得
·
🙌其他Tips
✔️骑行做好防晒、防蚊工作、记得提前查看天气
✔️穿一双舒适的鞋子，节假日西湖里优先推荐骑行
·
#杭州[话题]##杭州旅行[话题]##五一去哪儿玩[话题]##小众旅行地[话题]##浪漫生活记录者[话题]##大自然的入口是生活的出口[话题]##绿色[话题]##杭州拍照[话题]##江浙沪周边游[话题]##镜头下的春和景明[话题]##出片友好旅行[话题]##交换春天[话题]##慢人友好旅行[话题]##江浙沪周边游[话题]##杭州西湖希尔顿嘉悦里酒店[话题]##嘉悦里春日骑遇[话题]##希尔顿[话题]##嘉悦里[话题]##五一去哪儿玩[话题]##美团酒店[话题]#",8174,2856,264,1046,"""\u5609\u60a6\u91cc\u6625\u65e5\u9a91\u9047,\u676d\u5dde,\u676d\u5dde\u65c5\u884c,\u4e94\u4e00\u53bb\u54ea\u513f\u73a9,\u5c0f\u4f17\u65c5\u884c\u5730,\u6d6a\u6f2b\u751f\u6d3b\u8bb0\u5f55\u8005,\u5927\u81ea\u7136\u7684\u5165\u53e3\u662f\u751f\u6d3b\u7684\u51fa\u53e3,\u7eff\u8272,\u676d\u5dde\u62cd\u7167,\u6c5f\u6d59\u6caa\u5468\u8fb9\u6e38,\u955c\u5934\u4e0b\u7684\u6625\u548c\u666f\u660e,\u51fa\u7247\u53cb\u597d\u65c5\u884c,\u4ea4\u6362\u6625\u5929,\u6162\u4eba\u53cb\u597d\u65c5\u884c,\u676d\u5dde\u897f\u6e56\u5e0c\u5c14\u987f\u5609\u60a6\u91cc\u9152\u5e97,\u5e0c\u5c14\u987f,\u5609\u60a6\u91cc,\u7f8e\u56e2\u9152\u5e97""",杭州旅游,1776846606000
69eb5322000000003501ebe0,五一来杭州旅游，你就可以去…,"1️⃣去良渚遗址文化公园喂小鹿
2️⃣去西湖西泠桥散步，看最像海的转角
3️⃣去太子湾公园散步感受绿意
4️⃣去西湖游船泛舟
5️⃣去九溪烟树徒步吸氧
6️⃣去云栖竹径走一走清幽古道
7️⃣去晓霞弄感受老杭城的烟火气
8️⃣去曲院风荷看梦核金鱼
9️⃣去小河直街邂逅满墙蔷薇
🔟去乌镇慢品水乡温柔
1️⃣1️⃣去虎跑公园接一捧清冽泉水
1️⃣2️⃣去柳浪闻莺听春风拂柳
1️⃣3️⃣去青山湖误入水上森林
1️⃣4️⃣去中国丝绸博物馆感受千年丝韵
1️⃣5️⃣去茶园里闻满山茶香
1️⃣6️⃣去下陡门村感受乡野慢生活
1️⃣7️⃣去西湖边静静蹲一场绝美日落
	
旅途中除了欣赏美景还可以去品尝下杭州的特色美食；西湖醋鱼、条头糕、东坡肉、煎饺🥟、定胜糕、龙井虾仁、葱包烩等！品牌可以选择杭州知名的连锁品牌外婆家、绿茶等！
	
如果有交行银联标准白金卡，吃饭购物可以直接省好多；除此之外交通银行白金卡还有很多超值的福利！
	
✈️ 12次机场贵宾室，出发返程不用挤候机厅，安静休息、充电吃简餐，旅行从容开局。
🚗 6次酒后代驾（50km/次），五一聚餐小酌、玩到深夜也安心，安全省心玩得更尽兴。
⛈️ 还有航班延误险，单次最高赔付1000元，延误也不糟心。
	
2026新户福利更实在：
核卡30天内激活即得100元刷卡金，后续11个月每月支付宝/微信满3笔×168元，每月再得100元，累计最高1200元！
	
生日月享双倍积分，可兑换里程、贵宾室、代驾等好礼。年费1000元，更多详情可至买单吧APP查询。
有这张白金卡加持，轻松玩转杭城，旅行舒适又体面。
	
省心省力把时间和心情，全都留给了杭州！
	
#杭州[话题]##杭州旅游[话题]##西湖[话题]##西湖旅游[话题]##五一旅游[话题]##五一旅游攻略[话题]##周末去哪儿[话题]##浪漫生活记录者[话题]##上有天堂下有苏杭[话题]# #交行信用卡[话题]#",7831,4701,203,2693,"""\u676d\u5dde,\u676d\u5dde\u65c5\u6e38,\u897f\u6e56,\u897f\u6e56\u65c5\u6e38,\u4e94\u4e00\u65c5\u6e38,\u4e94\u4e00\u65c5\u6e38\u653b\u7565,\u5468\u672b\u53bb\u54ea\u513f,\u6d6a\u6f2b\u751f\u6d3b\u8bb0\u5f55\u8005,\u4e0a\u6709\u5929\u5802\u4e0b\u6709\u82cf\u676d,\u4ea4\u884c\u4fe1\u7528\u5361""",杭州旅游,1777108201000
68f85be2000000000303695f,为了这组照片 我来了杭州！(^з^)-☆,杨坝头哈哈哈哈～～～#上有天堂下有苏杭[话题]# #再也拍不出第二张[话题]# #爱你的人会把你拍的很好看[话题]# #喜欢的照片当然要慢慢发[话题]# #拍出氛国感[话题]# #那些拍不出第二张的[话题]# #前方打卡不准不拍照[话题]# #这样拍也太有氛围感了吧[话题]# #这辈子拍不出第二张[话题]# #拍照最好玩的是即兴发挥[话题]#,7392,1050,171,291,"""\u4e0a\u6709\u5929\u5802\u4e0b\u6709\u82cf\u676d,\u518d\u4e5f\u62cd\u4e0d\u51fa\u7b2c\u4e8c\u5f20,\u7231\u4f60\u7684\u4eba\u4f1a\u628a\u4f60\u62cd\u7684\u5f88\u597d\u770b,\u559c\u6b22\u7684\u7167\u7247\u5f53\u7136\u8981\u6162\u6162\u53d1,\u62cd\u51fa\u6c1b\u56fd\u611f,\u90a3\u4e9b\u62cd\u4e0d\u51fa\u7b2c\u4e8c\u5f20\u7684,\u524d\u65b9\u6253\u5361\u4e0d\u51c6\u4e0d\u62cd\u7167,\u8fd9\u6837\u62cd\u4e5f\u592a\u6709\u6c1b\u56f4\u611f\u4e86\u5427,\u8fd9\u8f88\u5b50\u62cd\u4e0d\u51fa\u7b2c\u4e8c\u5f20,\u62cd\u7167\u6700\u597d\u73a9\u7684\u662f\u5373\u5174\u53d1\u6325""",杭州旅游,1761106914000
6843fbf00000000023015e7e,杭州citywalk,杭州除了去西湖灵隐寺，推荐吴山广场-杭州博物馆-城隍阁-晓霞弄-南宋御街-清河坊这条citywalk路线，历史人文景观都有了，吃饭可以去清河坊外围的美食一条街，杭帮菜美味可口价格也不贵，太好逛了。#杭州citywalk[话题]# #城市里的私藏秘境[话题]#,5692,6739,134,2648,"""\u676d\u5ddecitywalk,\u57ce\u5e02\u91cc\u7684\u79c1\u85cf\u79d8\u5883""",杭州旅游,1749285872000
682ef14c000000002202bb55,以为西湖已经够美了，直到我去了这里...,"比起迪士尼
我更爱杭州这座宝藏户外乐园🐂
仿佛来到了“盗墓笔记”里的神秘洞穴
溶洞探险，刺激飞车，清凉漂流
可以在这玩一整天，都不带重样的🍵
-
▪️地点：杭州桐庐-OMG心跳乐园
▪️交通：杭州自驾1.5小时；高铁坐到桐庐站，打车40分钟可达
-
游玩路线
通天河游船-地心科考队-魔毯上山-凌云天桥-长空秋千-九天云廊-天路飞车-天马行空-逐龙漂越-各种儿童项目（捕鱼喂鱼，呐喊泉，奇幻森林等）
-
游玩项目
-
1️⃣通天河游船
常年恒温18度，夏天可以来这乘凉！get奇幻的萤火虫洞
-
2️⃣地心科考队
仿佛来到另外一个世界，喀斯特溶洞地貌真的让人大开眼界
-
3️⃣天路飞车
从山上一路开到山下，体验一把速度与激情的感觉，想二刷
-
4️⃣逐龙漂越
夏天就得玩漂流，清凉一夏！还不会湿身，尖叫声此起彼伏
-
5️⃣天马行空
浙江人上山居然是骑马的！不仅省时省力，还超级好玩
-
6️⃣凌云天桥
高空玻璃栈桥，走在桥上...双腿都不自觉地颤抖起来
-
其他
▪️宠物友好！看到好多带着自家毛孩子过来玩的
▪️乐园走路不多，魔毯躺着上山/下山飞车和漂流
▪️建议一早开园就进去玩，工作日基本不排队
▪️游船坐第1排，视野更好
-
#杭州旅游攻略[话题]# #杭州拍照[话题]# #端午旅游[话题]# #端午去哪儿[话题]# #江浙沪周边游[话题]# #亲子遛娃[话题]# @摄影薯  @生活薯  #旅游万粉扶持计划[话题]# #旅行的100种体验方式[话题]# #跟着兴趣去旅行[话题]# #做一次精神村民[话题]# #一起去山林吸氧[话题]# #红薯旅行家[话题]# #先出发再说[话题]# #跟着兴趣去旅行[话题]# #OMG心跳乐园[话题]# #垂云通天河[话题]# #杭州攻略[话题]# #杭州周边游[话题]# #桐庐旅游[话题]# #桐庐攻略[话题]# #桐庐[话题]#",5021,4624,139,6759,"""\u676d\u5dde\u65c5\u6e38\u653b\u7565,\u676d\u5dde\u62cd\u7167,\u7aef\u5348\u65c5\u6e38,\u7aef\u5348\u53bb\u54ea\u513f,\u6c5f\u6d59\u6caa\u5468\u8fb9\u6e38,\u4eb2\u5b50\u905b\u5a03,\u65c5\u6e38\u4e07\u7c89\u6276\u6301\u8ba1\u5212,\u65c5\u884c\u7684100\u79cd\u4f53\u9a8c\u65b9\u5f0f,\u8ddf\u7740\u5174\u8da3\u53bb\u65c5\u884c,\u505a\u4e00\u6b21\u7cbe\u795e\u6751\u6c11,\u4e00\u8d77\u53bb\u5c71\u6797\u5438\u6c27,\u7ea2\u85af\u65c5\u884c\u5bb6,\u5148\u51fa\u53d1\u518d\u8bf4,OMG\u5fc3\u8df3\u4e50\u56ed,\u5782\u4e91\u901a\u5929\u6cb3,\u676d\u5dde\u653b\u7565,\u676d\u5dde\u5468\u8fb9\u6e38,\u6850\u5e90\u65c5\u6e38,\u6850\u5e90\u653b\u7565,\u6850\u5e90""",杭州旅游,1747906892000
681c49d3000000002301fa78,比起西湖断桥、灵隐寺，我更爱杭州这4个地方,"Hi～我是茂茂茂，
太羡慕杭州的春天了，
饱和度拉满的绿色满满都是治愈，
青山绿水烟雨江南就像一幅水墨画，
这大概就是古人诗词的春天吧！
不止西湖杭州的春天还藏在这些绝美机位里，
还不用人挤人随便一拍都是春日大片，
推荐4个私藏绿野仙踪地，
快跟着我的脚步，
一起去邂逅杭城的烂漫春日吧！
-
1️⃣浴鹄湾：
西湖边的小众秘境，湖面聚散开合，岸线曲折有致 ，古时便是文人墨客的聚集地。黄公望、张雨等都在此留下踪迹，如今黄篾楼水轩、子久草堂等故迹重现。
2️⃣虎跑公园：
又名虎跑梦泉 ，“虎跑梦泉”是新西湖十景之一。这里有著名的虎跑泉，与龙井茶叶并称“西湖双绝”，还能探寻道济、李叔同的传奇故事。
3️⃣云栖竹径：
新西湖十景之一，这里翠竹成荫，溪流叮咚，春日里治愈的能量场，如果遇上一场雨那便是最美的奇遇
4⃣西湖天地：
杨柳依依西湖水，春日里去西湖边走走便是最幸福的事，西湖天地这边有一片大草坪，旁边涌金门看日落游船都很合适，漫步西湖边5.10-11你还会看到天🐱猫呼吸感GAPDAY主题活动，释放工作压力享受慢节奏，松掉大脑里紧绷的绳子，个人最喜欢乐器香氛体验区和香氛乐器市集，在这个周末让我们尽情释放来一起享受快乐吧！
	
推荐打卡：
✅暂停寄存处（领取心绪签到卡记录你的好心情）
✅趋势探索市集（逛逛很有特色的市集还能解锁品牌印章）
✅香氛实验室（用春天的香味带你迎接每一天的好心情）
✅冥想呼吸区（用一次冥想给自己一次跟工作中的自己告别的机会，好好享受周末时光）
✅微醺bar（用微醺的周末迎接今天的欢乐时光一起happy吧）
✅音乐会（在西湖的蓝调下一起听着音乐享受这周末时光，真是太惬意了）
-
#呼吸感GAPDAY[话题]##乐器冲免单[话题]##香氛冲免单[话题]##杭州旅游[话题]##周末去哪儿[话题]##跟着兴趣去旅行[话题]##旅途中的美景[话题]##小众旅行地[话题]##要春游更要村游[话题]##江浙沪周边游[话题]##跟着诗词去旅行[话题]##反向旅行出门溜溜行[话题]#   #周边游好去处[话题]##适合亲子游玩的地方[话题]# #跟着兴趣去旅行[话题]# #杭州旅游[话题]# #杭州拍照[话题]# #绿野仙踪[话题]# #每天都有值得记录的瞬间[话题]# #城市里的私藏秘境[话题]# #值得N刷的宝藏出游地[话题]# #小众游玩路线[话题]#",5016,4387,180,1732,"""\u547c\u5438\u611fGAPDAY,\u4e50\u5668\u51b2\u514d\u5355,\u9999\u6c1b\u51b2\u514d\u5355,\u676d\u5dde\u65c5\u6e38,\u5468\u672b\u53bb\u54ea\u513f,\u8ddf\u7740\u5174\u8da3\u53bb\u65c5\u884c,\u65c5\u9014\u4e2d\u7684\u7f8e\u666f,\u5c0f\u4f17\u65c5\u884c\u5730,\u8981\u6625\u6e38\u66f4\u8981\u6751\u6e38,\u6c5f\u6d59\u6caa\u5468\u8fb9\u6e38,\u8ddf\u7740\u8bd7\u8bcd\u53bb\u65c5\u884c,\u53cd\u5411\u65c5\u884c\u51fa\u95e8\u6e9c\u6e9c\u884c,\u5468\u8fb9\u6e38\u597d\u53bb\u5904,\u9002\u5408\u4eb2\u5b50\u6e38\u73a9\u7684\u5730\u65b9,\u676d\u5dde\u62cd\u7167,\u7eff\u91ce\u4ed9\u8e2a,\u6bcf\u5929\u90fd\u6709\u503c\u5f97\u8bb0\u5f55\u7684\u77ac\u95f4,\u57ce\u5e02\u91cc\u7684\u79c1\u85cf\u79d8\u5883,\u503c\u5f97N\u5237\u7684\u5b9d\u85cf\u51fa\u6e38\u5730,\u5c0f\u4f17\u6e38\u73a9\u8def\u7ebf""",杭州旅游,1746694965000
69de20ef0000000023010ba2,比起西湖，我更爱这条老杭州citywalk🚶‍➡️,"春夏来杭州旅行
除了西湖
一定要来逛逛这条运河老街citywalk🚶‍➡️
这里充满了老杭州市井烟火气
0距离欣赏杭州世界文化遗产——京杭大运河
还有咖啡馆、博物馆、寺庙、公园
很舒服的一条路线
·
🗺️路线
1⃣️富义仓→2⃣️香积寺→3⃣️大兜路→4⃣️小河直街→5️⃣小河公园→6️⃣拱宸桥
🚶6km，5h，全程平路无上下坡，老少咸宜，有时间还可以坐水上巴士
·
1⃣️富义仓
🎫免费
140多年历史的“天下粮仓”，古建筑很有意思
·
2⃣️香积寺
🎫20，寺庙卡免费
市中心的寺庙，素斋很有名
·
3⃣️大兜路
🎫免费
就在香积寺旁边，很多漂亮饭、小酒馆
·
4⃣️小河直街
🎫免费
粉墙黛瓦，江南水乡的现实写照
·
5️⃣小河公园
🎫免费
油罐改建的工业风公园，隈研吾设计，建筑绝美，这里还有一家超美的星巴克，一定要来打卡。点上我最爱的金烘美式，没想到直接助力我升级成了星巴克钻星会员🌟
·
6️⃣拱宸桥&桥西历史街区
🎫免费
一座拱宸桥，半部杭州史，千年运河的历史底蕴，还有很多免费博物馆
·
🏨住宿
这次旅行最让我惊喜的就是住宿，
靠着从星巴克薅来的超值福利-星巴克飞猪联合会员~
我的钻星会员直接匹配了飞猪F4，
既解锁了超多专属权益，又让整个出行体验拉满💯
·
住宿选择的是雅高集团旗下的大关美居酒店
用钻星会员直升的飞猪F4会员，解锁了订房折扣与延迟退房
在房间里慢悠悠的，偷一段属于自己的时光。
而且还享受到了免费早餐的权益🍳
吃完早餐，悠闲地在运河边闲逛，下午点一杯星巴克，享受咖啡带来的幸福，慢慢打包行李。
·
机场还能用飞猪F4兑换贵宾厅休息，结束3天2晚的杭州之旅。
不慌不忙，从容路过，多亏了星巴克钻星给的照顾。
不止钻星会员，金星会员也可以直升飞猪F3，玉星银星可直升F2！
快去试试吧~
·
👉Ps：已经是F4的也要再匹配绑定一下哦，因为这样可以再延一年的权益，立省几k，太香了[害羞R]
·
#杭州旅行[话题]# #杭州旅游[话题]# #杭州citywalk[话题]# #小河直街[话题]# #星巴克飞猪联合会员[话题]# #星巴克钻星直升飞猪F4会员[话题]# #星巴克联合会员[话题]# #星巴克会员新权益[话题]# #酒店推荐[话题]# #女生住店推荐[话题]##治愈系旅行[话题]##咖啡脑袋的旅行[话题]##周末微度假[话题]##一起开星日[话题]#",3977,4943,190,1931,"""\u676d\u5dde\u65c5\u884c,\u676d\u5dde\u65c5\u6e38,\u676d\u5ddecitywalk,\u5c0f\u6cb3\u76f4\u8857,\u661f\u5df4\u514b\u98de\u732a\u8054\u5408\u4f1a\u5458,\u661f\u5df4\u514b\u94bb\u661f\u76f4\u5347\u98de\u732aF4\u4f1a\u5458,\u661f\u5df4\u514b\u8054\u5408\u4f1a\u5458,\u661f\u5df4\u514b\u4f1a\u5458\u65b0\u6743\u76ca,\u9152\u5e97\u63a8\u8350,\u5973\u751f\u4f4f\u5e97\u63a8\u8350,\u6cbb\u6108\u7cfb\u65c5\u884c,\u5496\u5561\u8111\u888b\u7684\u65c5\u884c,\u5468\u672b\u5fae\u5ea6\u5047,\u4e00\u8d77\u5f00\u661f\u65e5""",杭州旅游,1776174922000
